X,Y,Z
1.1801,-2.11119,0.299332
1.14649,-2.08096,0.294651
1.1375,-2.09494,0.295522
1.11852,-2.09049,0.294107
1.06941,-2.05907,0.288555
1.04317,-2.03905,0.285289
1.03422,-2.05251,0.286159
1.06315,-2.14251,0.296393
1.54022,-3.15192,0.41865
1.03721,-2.15629,0.296502
1.50568,-3.17957,0.419739
1.0825,-2.32292,0.315118
1.08066,-2.35663,0.318384
1.45753,-3.2303,0.42257
1.07788,-2.42877,0.32546
1.05034,-2.44729,0.326114
1.35462,-3.21015,0.416038
1.3448,-3.24227,0.418868
1.33614,-3.27808,0.422134
1.32376,-3.30559,0.42442
1.29909,-3.30255,0.423114
1.27844,-3.30953,0.423005
1.14686,-3.20048,0.406784
1.13412,-3.22715,0.40907
1.12596,-3.26789,0.412989
1.03173,-3.1182,0.394155
0.973645,-3.00438,0.380329
0.918197,-2.89376,0.366939
0.86444,-2.78352,0.353657
0.804844,-2.64897,0.337653
0.946078,-3.18363,0.398183
0.747863,-2.57464,0.328073
0.890916,-3.13858,0.39176
0.831788,-3.00031,0.37543
0.666933,-2.5259,0.320561
0.786838,-3.05554,0.380003
0.778485,-3.10177,0.384684
0.586092,-2.46318,0.311743
0.567827,-2.45317,0.310219
0.737563,-3.37376,0.412663
0.722835,-3.40642,0.41582
0.575215,-2.79546,0.347016
0.557857,-2.79796,0.346907
0.544826,-2.8228,0.349302
0.510851,-2.93616,0.360842
0.494141,-2.94708,0.361713
0.268709,-2.41366,0.300421
0.25556,-2.43108,0.302163
0.204843,-2.36704,0.294651
0.192151,-2.39104,0.297155
0.178876,-2.41101,0.299223
0.162727,-2.39222,0.297046
0.150507,-2.43286,0.301401
0.136353,-2.44764,0.302925
0.128834,-2.59934,0.319473
0.11059,-2.54744,0.313703
0.0961091,-2.57887,0.317078
0.0798174,-2.56451,0.315445
0.0500782,-2.65673,0.32546
0.0318071,-2.50391,0.308695
-0.0140611,-2.46332,0.304231
-0.0291406,-2.46021,0.303905
-0.043226,-2.40333,0.297699
-6.96982,-3.4064,0.884056
-6.98253,-3.35969,0.883077
-6.98504,-3.30828,0.880899
-7.09891,-3.30904,0.892221
-7.15161,-3.28034,0.896141
-7.19516,-3.24703,0.898971
-7.07594,-3.1411,0.882314
-7.08688,-3.09405,0.881335
-7.17698,-3.08109,0.889826
-7.45401,-3.14601,0.920527
-7.43736,-3.08536,0.916281
-7.62953,-2.94777,0.930216
3.80125,-2.21686,0.460695
3.82099,-2.25991,0.464453
3.80363,-2.28127,0.464068
3.87289,-2.35527,0.473512
3.86854,-2.38526,0.474668
4.00817,-2.60931,0.4977
4.04192,-2.66676,0.503482
4.04368,-2.70368,0.505602
3.97182,-2.69103,0.499145
4.38084,-3.2513,0.562844
4.30115,-3.23325,0.555616
3.74359,-2.85006,0.490183
4.03181,-3.10887,0.527574
4.10992,-3.20953,0.539523
3.77813,-3.18101,0.51283
3.71538,-3.16731,0.507337
3.57835,-3.08857,0.492303
3.79237,-3.31422,0.522273
3.90686,-3.45684,0.539716
3.31335,-2.9679,0.465321
2.5373,-2.30062,0.366255
2.52827,-2.32085,0.36693
2.54386,-2.36412,0.370881
2.53221,-2.38241,0.371267
3.51472,-3.34833,0.504638
3.50398,-3.42111,0.508782
2.33214,-2.30456,0.352089
2.29474,-2.29559,0.348909
2.27852,-2.3075,0.34862
2.30391,-2.36207,0.354113
2.33908,-2.42778,0.361052
2.21028,-2.32236,0.345055
2.59245,-2.9333,0.413668
2.50766,-2.87265,0.403839
1.89939,-2.20256,0.316241
1.88907,-2.21796,0.316723
1.86582,-2.21808,0.315277
1.84963,-2.22643,0.314892
1.83909,-2.24158,0.315374
1.82843,-2.25669,0.315856
1.82263,-2.27798,0.317108
1.8265,-2.31177,0.319903
1.8241,-2.36793,0.324047
1.88511,-2.51035,0.338598
1.84208,-2.54947,0.339176
1.81774,-2.54856,0.337731
1.46556,-2.13658,0.2855
1.5054,-2.22386,0.294655
1.3987,-2.20926,0.287813
1.41199,-2.26087,0.292727
1.40748,-2.28475,0.294462
1.68163,-2.76812,0.348235
1.67432,-2.79462,0.350066
1.7209,-2.91284,0.362208
1.60035,-2.747,0.342453
1.1134,-2.02309,0.258228
1.1332,-2.0894,0.264781
1.12927,-2.113,0.266612
1.11767,-2.12253,0.266901
1.09592,-2.11255,0.26507
1.60556,-3.14321,0.376374
1.57462,-3.12988,0.373868
1.55494,-3.13859,0.373772
1.53478,-3.14628,0.373579
1.084,-2.25645,0.27702
1.50243,-3.17838,0.375025
1.48207,-3.18573,0.374832
1.09896,-2.43941,0.293691
1.426,-3.21884,0.375507
1.07728,-2.47187,0.295715
1.06484,-2.48484,0.296389
1.06733,-2.53353,0.300822
1.04073,-2.51336,0.298028
1.02679,-2.52339,0.298413
1.00316,-2.5093,0.296293
0.99211,-2.52653,0.297449
1.27599,-3.31001,0.378109
1.26552,-3.34385,0.380807
1.21485,-3.33294,0.378109
1.18835,-3.32346,0.376374
1.17386,-3.3476,0.378109
1.12517,-3.27284,0.369725
1.04411,-3.09856,0.351222
0.975416,-3.01642,0.341585
0.966492,-3.05271,0.344669
0.928028,-2.99488,0.338213
0.898386,-2.96337,0.334454
0.930765,-3.13966,0.351704
0.906779,-3.12906,0.350066
0.907333,-3.20448,0.357101
0.918388,-3.32128,0.368279
0.892551,-3.30667,0.366255
0.822627,-3.12341,0.347367
0.801468,-3.12069,0.346597
0.654458,-2.91653,0.324047
0.645225,-2.96036,0.327998
0.740209,-3.60969,0.391407
0.525999,-3.03438,0.332816
0.225883,-2.44914,0.272779
0.20593,-2.39296,0.26719
0.191401,-2.39616,0.267383
0.177785,-2.41218,0.268828
0.132057,-2.69418,0.295811
0.111261,-2.5945,0.286078
0.095953,-2.61205,0.287716
0.0786044,-2.56881,0.283476
0.0637247,-2.60606,0.287042
0.0479819,-2.62034,0.288391
-6.99809,-3.41214,0.788439
-6.99826,-3.35923,0.786223
-7.01154,-3.31283,0.785452
-7.01368,-3.26135,0.783524
-7.04352,-3.22281,0.784584
-7.06316,-3.17953,0.784584
-7.08526,-3.13734,0.784873
-7.40646,-3.2253,0.816771
-7.40873,-3.17235,0.81494
-7.41613,-3.12182,0.813687
-7.4382,-3.0242,0.812049
-7.45107,-2.97629,0.811471
-7.54703,-2.96104,0.819565
-7.60685,-2.93078,0.823902
3.9693,-2.08789,0.415392
3.97839,-2.12393,0.417505
3.92236,-2.12505,0.413362
3.81319,-2.15764,0.406599
3.79124,-2.17604,0.405753
3.78212,-2.20176,0.406176
3.79257,-2.23911,0.408543
3.81894,-2.28639,0.412517
4.1396,-2.65413,0.452085
4.12908,-2.68328,0.452677
4.09673,-2.69815,0.451071
4.10745,-2.74149,0.453861
4.07899,-2.75882,0.452677
4.11606,-2.97188,0.465613
4.0334,-2.95003,0.458849
4.15294,-3.07673,0.473391
4.14594,-3.11113,0.474659
4.11725,-3.12927,0.473645
4.27481,-3.37492,0.49698
4.16608,-3.33079,0.487426
4.10297,-3.3218,0.482776
3.73032,-3.17482,0.450479
3.58924,-3.09294,0.436867
3.76016,-3.28062,0.458257
3.32001,-2.96919,0.412771
3.8262,-3.4643,0.472799
2.53626,-2.32502,0.326786
3.71181,-3.44457,0.464514
2.32174,-2.26333,0.309961
2.29788,-2.26774,0.308777
2.27687,-2.27475,0.307932
2.25166,-2.27735,0.306579
2.6846,-3.03306,0.378529
2.59573,-3.0062,0.37185
1.89115,-2.21773,0.282145
1.8621,-2.211,0.280116
1.78031,-2.14043,0.271069
1.68174,-2.04738,0.259655
1.66915,-2.05766,0.259655
1.67581,-2.09196,0.262276
1.64872,-2.08424,0.260332
1.64326,-2.10374,0.261346
2.10751,-2.73229,0.327631
2.00135,-2.62786,0.315118
2.05107,-2.72768,0.324419
2.03132,-2.73622,0.323996
1.87723,-2.56139,0.304296
1.84629,-2.55187,0.302098
1.46798,-2.1949,0.258894
1.45778,-2.20886,0.259402
1.44094,-2.21275,0.258894
1.41979,-2.20982,0.257711
1.4014,-2.21091,0.25695
1.40736,-2.25073,0.260078
1.58816,-2.57478,0.29153
1.34621,-2.24379,0.256865
1.36337,-2.30431,0.262023
1.33967,-2.29628,0.260416
1.68485,-2.92888,0.321544
1.6693,-2.94349,0.321967
1.64683,-2.94585,0.321206
1.13305,-2.08675,0.23632
1.17571,-2.19733,0.246297
1.15291,-2.18687,0.244606
1.10318,-2.12406,0.237927
1.08921,-2.12901,0.237757
1.12861,-2.23976,0.247649
1.56277,-3.14895,0.333127
1.55655,-3.18534,0.335663
1.52661,-3.17328,0.333634
1.53526,-3.24202,0.339214
1.52839,-3.27938,0.341835
1.47666,-3.21986,0.33541
1.4495,-3.21252,0.333888
1.40712,-3.17035,0.329153
1.00379,-2.50685,0.263967
1.25331,-3.30467,0.334733
1.1795,-3.29154,0.331521
1.17646,-3.34759,0.335917
1.11758,-3.24359,0.32594
1.04388,-3.1549,0.316809
1.02481,-3.16219,0.316894
0.974637,-3.07155,0.30827
0.956658,-3.08033,0.308524
0.92296,-3.03752,0.304212
0.928157,-3.12335,0.311314
0.923713,-3.1797,0.315795
0.932223,-3.28403,0.324503
0.922442,-3.32714,0.3278
0.903832,-3.33947,0.328392
0.821476,-3.11086,0.307847
0.704956,-2.96239,0.293221
0.694411,-2.99966,0.296095
0.768582,-3.41505,0.331859
0.749794,-3.53339,0.341328
0.538956,-2.98894,0.292544
0.189646,-2.35994,0.235728
0.175458,-2.36503,0.236066
0.141658,-2.85726,0.277579
0.1125,-2.59129,0.254921
-6.99799,-3.42018,0.695751
-7.00358,-3.36983,0.694313
-7.01692,-3.32338,0.693637
-7.01822,-3.27142,0.691862
-7.05718,-3.23702,0.693637
-7.08145,-3.19571,0.69406
-7.29946,-3.24034,0.712491
-7.32742,-3.19908,0.713252
-7.38138,-3.06213,0.712914
-7.3945,-3.01453,0.712407
-7.39805,-2.96317,0.711054
-7.40497,-2.91334,0.710039
4.00513,-2.08034,0.361716
3.99405,-2.10581,0.36186
3.97402,-2.12651,0.361283
3.95126,-2.14561,0.360488
3.86727,-2.13081,0.354641
3.86109,-2.1584,0.355218
3.85124,-2.18402,0.355507
3.88272,-2.23348,0.359261
4.03949,-2.88512,0.394347
4.12109,-2.98179,0.403227
4.17028,-3.05656,0.409291
4.12502,-3.06247,0.406909
4.33563,-3.34445,0.431383
3.80108,-2.96931,0.384168
3.71084,-2.93563,0.377526
3.64123,-2.95391,0.374422
4.20788,-3.45687,0.429217
3.73609,-3.1861,0.390449
3.67948,-3.17702,0.386911
3.5886,-3.13715,0.380053
3.33744,-2.99054,0.359406
3.33527,-3.02571,0.360994
3.19624,-3.00863,0.352764
3.59857,-3.42944,0.394853
2.28971,-2.26339,0.26808
2.24766,-2.30515,0.26808
2.63379,-2.9084,0.319049
2.70043,-3.0947,0.332333
2.69506,-3.12708,0.333849
2.66872,-3.1352,0.333055
1.71012,-2.03356,0.227363
1.6957,-2.04171,0.227147
1.68125,-2.04976,0.22693
1.67178,-2.06392,0.227291
1.65659,-2.07102,0.227002
1.65065,-2.08976,0.227796
1.63963,-2.10221,0.228013
1.634,-2.12171,0.228879
2.10605,-2.77023,0.286923
2.0944,-2.79028,0.287573
2.03094,-2.74056,0.281942
1.72154,-2.35281,0.246061
1.63559,-2.38558,0.244401
1.54104,-2.27741,0.234077
1.50545,-2.25447,0.231262
1.4894,-2.26033,0.230973
1.47441,-2.26775,0.230828
1.44217,-2.24821,0.228374
1.42888,-2.25786,0.228446
1.415,-2.26658,0.228446
1.35563,-2.26314,0.225991
1.62527,-2.99899,0.281942
1.18614,-2.22046,0.217256
1.17342,-2.22946,0.2174
1.15788,-2.23308,0.217112
1.13353,-2.25336,0.217617
1.57615,-3.18282,0.292121
1.56533,-3.21037,0.293565
1.54603,-3.22081,0.293637
1.52411,-3.22573,0.293276
1.49336,-3.2115,0.291399
1.46783,-3.2079,0.290388
1.40898,-3.18189,0.286923
1.38625,-3.18316,0.286345
1.2573,-3.32385,0.292265
1.00727,-2.71244,0.244473
0.994362,-2.72888,0.245267
0.981959,-2.74714,0.246206
0.976619,-2.78606,0.248732
0.966305,-2.81181,0.250249
0.958891,-2.84699,0.252487
0.950458,-2.8803,0.25458
0.95605,-2.95821,0.260067
0.962224,-3.04105,0.265915
0.947967,-3.06119,0.266997
0.928588,-3.06504,0.266853
0.91033,-3.0726,0.266997
0.912243,-3.14998,0.272412
0.942259,-3.33021,0.285551
0.925788,-3.35035,0.286634
0.867856,-3.21728,0.276238
0.821988,-3.12319,0.268802
0.755876,-3.1029,0.266203
0.740039,-3.12107,0.267214
0.786671,-3.41131,0.288439
0.773566,-3.45111,0.291038
0.766358,-3.52012,0.295803
0.646824,-3.60485,0.300134
0.615013,-3.55273,0.296019
0.229385,-3.12439,0.2618
0.213604,-3.17649,0.265481
0.193625,-3.16978,0.264904
0.16461,-2.99563,0.252198
0.134942,-2.76347,0.235304
0.138111,-3.24057,0.269813
0.11862,-3.25232,0.270607
0.0988116,-3.25797,0.270968
0.0791043,-3.27048,0.271834
0.0594942,-3.29683,0.273712
0.0406812,-3.41981,0.282591
0.018892,-3.27138,0.271834
-0.00111797,-3.18367,0.265481
-0.020762,-3.19956,0.266637
-0.0406788,-3.22131,0.268225
-0.0608061,-3.23995,0.269596
-0.0810124,-3.25248,0.270535
-0.102064,-3.28681,0.273062
-0.123464,-3.31901,0.275444
-0.14448,-3.33314,0.276527
-0.165525,-3.34414,0.277393
-7.00765,-3.41529,0.599305
-7.0051,-3.36101,0.597428
-7.01837,-3.31456,0.596851
-7.03767,-3.27101,0.596779
-7.07485,-3.23565,0.59815
-7.23465,-3.25518,0.609268
-7.2481,-3.2079,0.608763
3.95777,-2.02108,0.303139
3.94352,-2.04441,0.303019
3.93091,-2.06857,0.303019
3.88468,-2.07478,0.300732
3.87539,-2.10048,0.300973
3.86855,-2.12759,0.301394
3.85281,-2.14983,0.301213
3.65839,-3.03807,0.321914
3.61905,-3.04312,0.32029
3.7759,-3.21473,0.334191
3.70922,-3.19744,0.33046
3.53761,-3.08756,0.318304
3.7303,-3.29625,0.335334
3.34917,-2.99631,0.306148
3.33738,-3.02284,0.306689
3.307,-3.03247,0.305727
3.48035,-3.35229,0.326548
3.45828,-3.37218,0.326428
3.39774,-3.35407,0.323058
2.7443,-2.98888,0.27985
2.71987,-2.99901,0.279309
2.72662,-3.11996,0.285026
2.74721,-3.18272,0.288696
2.61536,-3.10625,0.280031
1.67488,-2.06545,0.195542
1.66467,-2.07881,0.195782
1.65498,-2.0929,0.196083
1.64702,-2.10931,0.196565
1.63832,-2.1249,0.196986
1.64218,-2.15715,0.198671
1.62472,-2.1616,0.19825
1.65069,-2.22443,0.202221
1.64763,-2.24901,0.203305
1.67183,-2.31165,0.207216
1.67386,-2.34461,0.208901
1.65294,-2.37644,0.209744
1.64002,-2.38901,0.209924
1.64101,-2.42216,0.211609
1.61169,-2.41061,0.210044
1.58807,-2.40713,0.209082
1.63918,-2.51804,0.216363
1.78826,-2.78419,0.234717
1.76793,-2.79005,0.234356
1.52746,-2.44368,0.208961
1.70632,-2.76736,0.231227
1.36352,-2.24222,0.193435
1.6748,-2.79237,0.231528
1.65865,-2.80431,0.231648
1.66857,-2.86099,0.234898
1.65994,-2.88675,0.235981
1.66928,-2.94464,0.239291
1.46903,-2.62896,0.216784
1.61953,-2.94042,0.237606
1.58145,-2.91346,0.235078
1.23438,-2.3079,0.193014
1.58934,-3.01565,0.240735
1.58139,-3.04572,0.242119
1.57085,-3.07136,0.243202
1.5668,-3.11036,0.245188
1.5539,-3.13243,0.246031
1.04869,-2.14729,0.179294
1.02381,-2.12939,0.177669
1.04276,-2.2033,0.182182
0.985692,-2.1506,0.177849
0.967963,-2.1466,0.177188
1.40136,-3.15886,0.243563
1.36997,-3.13995,0.241758
1.24158,-3.33707,0.249882
1.40154,-3.83875,0.281595
1.38604,-3.86983,0.28304
1.17928,-3.35748,0.249762
1.25197,-3.63551,0.267032
0.99303,-3.13137,0.233273
0.965805,-3.11167,0.231648
0.953658,-3.14046,0.233092
0.935507,-3.15008,0.233333
0.897229,-3.09058,0.229241
0.951286,-3.35338,0.245369
0.934425,-3.37262,0.246211
0.845404,-3.12584,0.230445
0.822641,-3.11746,0.229602
0.802058,-3.19799,0.233995
0.768911,-3.14758,0.230565
0.772919,-3.25032,0.236643
0.773218,-3.34253,0.242059
0.775481,-3.44849,0.248317
0.674461,-3.28032,0.237124
0.655882,-3.29223,0.237606
0.563611,-3.02234,0.220575
0.173415,-2.5555,0.189644
0.157115,-2.54655,0.189042
0.120729,-3.25188,0.231407
0.100866,-3.25555,0.231588
0.0812874,-3.27207,0.232551
0.0624488,-3.33838,0.236523
0.0420397,-3.34469,0.236884
0.0212024,-3.29697,0.233995
0.000974708,-3.30303,0.234356
-0.0192752,-3.29998,0.234176
-0.0800137,-3.29906,0.234176
-0.100134,-3.29452,0.233935
-0.149294,-2.71399,0.199092
-0.166066,-2.71501,0.199212
-0.182923,-2.71693,0.199393
-0.199225,-2.71078,0.199092
-0.216329,-2.71547,0.199453
-7.0343,-3.4364,0.507201
-7.01028,-3.37154,0.504192
-7.0191,-3.32291,0.50341
-7.04208,-3.28105,0.50359
-7.13103,-3.2694,0.508164
-7.23922,-3.2654,0.514001
3.96312,-1.96587,0.247147
3.99826,-2.01398,0.249681
3.97856,-2.06565,0.249968
3.96493,-2.08956,0.24992
3.92561,-2.09971,0.248486
3.88545,-2.10898,0.247004
3.37526,-2.66906,0.241363
3.62117,-3.12554,0.264357
3.56808,-3.11811,0.262206
3.58179,-3.16908,0.264309
3.4931,-3.129,0.259863
3.35178,-3.03963,0.251976
2.84382,-3.0255,0.234145
2.72266,-3.11909,0.233571
2.67964,-3.14694,0.233237
1.68275,-2.07674,0.163347
1.68494,-2.10575,0.164495
1.66951,-2.11291,0.164303
1.64773,-2.19399,0.166741
1.6717,-2.25463,0.169753
1.65665,-2.26323,0.169657
1.69575,-2.40853,0.176398
1.68549,-2.42545,0.17678
1.66042,-2.42092,0.17592
1.58398,-2.34005,0.170661
1.57791,-2.36219,0.171378
1.58041,-2.39768,0.17286
1.50923,-2.48411,0.174533
1.48011,-2.47019,0.173243
1.80463,-3.05467,0.205224
1.78284,-3.06051,0.204937
1.67006,-2.90765,0.195902
1.76875,-3.12388,0.207231
1.75247,-3.13991,0.207518
1.72403,-3.13397,0.20661
1.70191,-3.13922,0.206323
1.25787,-2.35391,0.163156
1.59491,-3.02992,0.199296
1.59192,-3.0698,0.200921
1.1998,-2.3482,0.161626
1.5447,-3.07036,0.199917
1.51653,-3.06099,0.198913
1.54061,-3.15823,0.203598
1.06619,-2.21934,0.153261
1.0035,-2.12197,0.147763
1.01235,-2.17519,0.150249
1.00189,-2.18772,0.150584
1.39321,-3.19765,0.202355
1.2417,-3.34272,0.206084
1.21399,-3.33057,0.20508
1.33666,-3.73867,0.225444
1.18194,-3.37067,0.206371
1.19822,-3.48555,0.21182
0.97528,-3.14757,0.193129
0.956527,-3.15541,0.193225
0.937998,-3.16409,0.193368
0.923287,-3.1861,0.194181
0.898284,-3.17248,0.193225
0.868432,-3.14038,0.19136
0.851486,-3.15433,0.191791
0.828051,-3.14404,0.191026
0.831818,-3.23904,0.195472
0.788438,-3.15009,0.190835
0.797161,-3.45412,0.20508
0.771586,-3.43946,0.204124
0.731796,-3.46039,0.204698
0.585871,-3.04559,0.183855
0.440842,-3.25046,0.192412
0.420506,-3.25013,0.192269
0.346928,-3.32008,0.195185
0.252042,-2.73424,0.166837
0.275113,-3.2015,0.189209
0.25665,-3.21806,0.189926
0.23617,-3.20961,0.189448
0.172368,-2.55323,0.157898
0.197312,-3.22124,0.189878
0.139976,-3.27123,0.192125
0.0798112,-3.27625,0.192269
0.0597784,-3.28067,0.19246
0.0395771,-3.27499,0.192173
0.0195205,-3.28216,0.192508
-0.000611731,-3.26923,0.191886
-0.0216858,-3.42099,0.199152
-0.0444685,-3.56062,0.205845
-0.0591216,-3.18078,0.187679
-0.0780611,-3.1574,0.18658
-0.0986804,-3.19679,0.188492
-0.119711,-3.23406,0.190309
-0.135751,-2.75648,0.167506
-0.156448,-2.82341,0.170757
-0.179675,-2.65386,0.162726
-0.192698,-2.60887,0.160623
-0.210866,-2.63452,0.161913
-0.226768,-2.6302,0.16177
-7.01914,-3.4224,0.409154
-7.01389,-3.36673,0.407768
-7.03351,-3.3232,0.40772
-7.05377,-3.27999,0.40772
-7.07376,-3.23664,0.40772
3.56735,-2.642,0.194512
3.49875,-2.76133,0.195156
3.43896,-2.78331,0.193976
3.71619,-3.20119,0.211182
3.61287,-3.15103,0.207211
3.58448,-3.1652,0.206782
3.57468,-3.19579,0.207247
3.35642,-3.03795,0.19766
3.48343,-3.35292,0.208678
3.45277,-3.36447,0.208177
2.97939,-3.087,0.189182
1.6522,-2.22485,0.134809
1.63379,-2.2285,0.134523
1.64525,-2.30286,0.13692
1.57348,-2.23125,0.133343
1.56205,-2.24414,0.133486
1.55674,-2.26604,0.134022
1.53663,-2.26645,0.133629
1.51881,-2.27002,0.133378
1.5065,-2.2818,0.133486
1.48865,-2.28514,0.133235
1.48649,-2.31272,0.134022
1.47549,-2.32686,0.134237
1.48557,-2.37484,0.135882
1.51033,-2.44769,0.138565
1.50048,-2.46545,0.138923
1.48893,-2.48061,0.139173
1.89826,-3.25212,0.170402
1.83639,-3.19096,0.167397
1.65302,-2.91361,0.155521
1.79075,-3.20191,0.166932
1.73247,-3.14283,0.16407
1.27511,-2.34732,0.131232
1.26729,-2.36743,0.131733
1.24435,-2.35925,0.131089
1.24045,-2.38724,0.131912
1.62158,-3.16781,0.162997
1.22456,-2.42905,0.132985
1.57236,-3.16688,0.162175
1.48873,-3.09319,0.15849
1.46373,-3.08963,0.157989
1.38347,-3.16787,0.159349
1.36361,-3.17538,0.159313
1.21647,-3.3284,0.162461
1.22234,-3.40918,0.165251
1.17586,-3.34402,0.162497
1.25763,-3.64783,0.173729
0.97751,-3.14551,0.153518
0.963135,-3.1677,0.154126
0.949665,-3.19367,0.154877
0.93647,-3.2215,0.1557
0.946462,-3.33197,0.159599
0.875751,-3.15668,0.152874
0.849309,-3.13595,0.151908
0.83235,-3.1498,0.15223
0.809515,-3.1413,0.151729
0.811323,-3.40648,0.160958
0.787246,-3.39776,0.160458
0.774732,-3.43958,0.161817
0.610823,-3.06065,0.147329
0.301233,-3.24095,0.152123
0.28039,-3.23179,0.151729
0.205405,-2.55011,0.12719
0.17212,-2.52352,0.126153
0.152786,-2.46269,0.123935
0.133478,-2.38875,0.121252
0.117623,-2.36557,0.120393
0.105552,-2.42215,0.122397
0.0894111,-2.3888,0.12118
0.0987239,-3.15144,0.148474
0.0818634,-3.24989,0.15198
0.0613078,-3.21836,0.150835
0.0417285,-3.23167,0.1513
0.0219331,-3.23686,0.151479
0.00205567,-3.21594,0.150728
-0.0174569,-3.17492,0.149261
-0.0365005,-3.13678,0.147902
-0.0524143,-2.94765,0.141141
-0.0673869,-2.81639,0.136455
-0.0853542,-2.8389,0.137278
-0.101583,-2.80537,0.136097
-0.118036,-2.78672,0.135453
-0.133057,-2.74302,0.133915
-0.177727,-2.65336,0.130803
-0.194004,-2.65222,0.130803
-0.208066,-2.62308,0.129801
-0.225771,-2.64067,0.130481
-7.00813,-3.42664,0.314848
-7.01552,-3.37707,0.314311
-7.03701,-3.33439,0.314347
-7.07545,-3.2996,0.315062
3.4626,-2.84232,0.139042
3.45739,-2.87374,0.13941
3.68391,-3.21825,0.148533
3.33673,-3.02492,0.139594
3.46061,-3.37757,0.147243
2.98841,-3.02589,0.133812
2.79168,-3.15775,0.132937
2.76831,-3.1703,0.132799
1.66018,-2.12705,0.0979909
1.66722,-2.16334,0.0987511
1.65271,-2.17193,0.098705
1.63635,-2.17803,0.0985898
1.60688,-2.16635,0.0979678
1.60359,-2.18988,0.0983595
1.58486,-2.19239,0.0981521
1.5679,-2.19719,0.0980139
1.55496,-2.20758,0.098037
1.55393,-2.23515,0.0985438
1.53454,-2.23639,0.0983134
1.5219,-2.24742,0.0983595
1.51253,-2.26337,0.0985438
1.91572,-3.15255,0.12082
1.53679,-2.56386,0.104694
1.90892,-3.23006,0.122271
1.88152,-3.22875,0.121926
1.86416,-3.24457,0.122041
1.34242,-2.36938,0.0985668
1.3298,-2.38106,0.0986589
1.31083,-2.38129,0.0984516
1.30048,-2.3972,0.0986589
1.28905,-2.41131,0.0988202
1.68482,-3.19951,0.119138
1.66424,-3.20801,0.119092
1.24444,-2.43463,0.0988202
1.65169,-3.28178,0.120474
1.63064,-3.29006,0.120428
1.15807,-2.44815,0.0982212
1.34664,-2.89306,0.109348
1.39583,-3.04763,0.113057
1.36116,-3.17562,0.115429
1.1928,-3.33408,0.11741
1.17033,-3.33567,0.117272
1.20678,-3.65381,0.124483
0.965447,-3.18288,0.112458
0.948455,-3.19737,0.112665
0.960521,-3.3126,0.115291
0.954059,-3.36749,0.116466
0.897963,-3.24512,0.113402
0.851216,-3.15115,0.111029
0.833901,-3.16405,0.111214
0.807893,-3.40243,0.116397
0.790146,-3.42096,0.116719
0.638723,-3.11123,0.109002
0.240724,-2.44147,0.092347
0.22583,-2.4439,0.09237
0.211001,-2.44723,0.0924161
0.195823,-2.44649,0.09237
0.180515,-2.44365,0.0922779
0.131942,-2.38168,0.0907805
0.116742,-2.37046,0.0905041
0.102791,-2.38511,0.0908266
0.0895745,-2.42466,0.091725
0.0837842,-2.72495,0.0986359
0.0689475,-2.80337,0.100433
0.0516909,-2.80074,0.100364
0.0171447,-2.77117,0.0996725
0.000148595,-2.75023,0.0991888
-0.0165899,-2.72919,0.098705
-0.0331586,-2.71504,0.0983825
-0.0496857,-2.70779,0.0982212
-0.0665236,-2.71643,0.0984286
-0.114694,-2.67279,0.0974611
-0.130252,-2.65506,0.0970694
-0.145652,-2.63824,0.0967008
-0.161159,-2.62632,0.0964475
-0.176864,-2.6193,0.0963092
-0.209713,-2.6259,0.0965166
-7.01339,-3.47454,0.216167
-6.99774,-3.41347,0.215223
-7.01585,-3.36918,0.215154
-7.02554,-3.32094,0.214877
-7.06845,-3.28831,0.215453
3.46159,-2.91074,0.0857382
3.43986,-2.92868,0.0856832
3.62291,-3.16199,0.0888829
3.58095,-3.1643,0.088553
3.34618,-3.03081,0.0856502
3.47851,-3.35052,0.0891138
3.46219,-3.37599,0.0891797
3.03361,-2.99468,0.0828794
2.98194,-2.98002,0.0823626
2.96289,-2.99755,0.0823516
2.94724,-3.01854,0.0823956
2.97795,-3.08766,0.0831763
2.9624,-3.10949,0.0832312
2.92495,-3.18559,0.0835611
1.6595,-2.15237,0.0658916
1.62258,-2.18656,0.0659466
1.60972,-2.19728,0.0659575
1.59621,-2.20712,0.0659575
1.57857,-2.21117,0.0658806
1.56094,-2.2151,0.0658036
1.52847,-2.19755,0.0654408
1.51609,-2.20853,0.0654628
1.50588,-2.22276,0.0655287
1.49944,-2.24276,0.0656717
1.47684,-2.23857,0.0654957
1.50072,-2.30541,0.0662544
1.53465,-2.38945,0.067233
1.52638,-2.40895,0.067365
1.52642,-2.44201,0.0676728
1.91454,-3.10497,0.0761173
1.91468,-3.14826,0.0765241
1.89738,-3.16338,0.0765681
1.59128,-2.69045,0.0703777
1.49513,-2.56369,0.0686404
1.42952,-2.48614,0.0675409
1.48279,-2.61577,0.0690692
1.43305,-2.56459,0.0683106
1.30872,-2.37628,0.0658366
1.29794,-2.39129,0.0659246
1.30022,-2.43095,0.0663204
1.43403,-2.72106,0.0698279
1.68153,-3.28771,0.076612
1.63262,-3.29108,0.0764031
1.62468,-3.32619,0.076711
1.15303,-2.39803,0.0652648
1.13829,-2.40506,0.0652648
1.12605,-2.41744,0.0653308
1.13495,-2.47611,0.0659575
1.36399,-3.02445,0.0724888
